frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
18,7.01,7.1,2.12,2.16,4.99,7.2,10.31,0.24,0.03,0.08
19,7.35,7.42,1.88,1.91,4.99,6.62,10.4,0.24,0.029,0.07
20,7.3,7.34,2.45,2.44,4.44,7.51,10.64,0.24,0.011,0.05
21,7.13,7.18,2.09,2.06,4.45,6.24,9.18,0.23,0.015,0.05
22,7.21,7.26,2.42,2.37,4.17,6.57,10.28,0.13,0.029,0.04
23,6.8,6.76,2.26,2.19,4.6,3.23,8.71,0.1,0.015,0.03
24,6.91,6.91,2.86,2.76,4.88,3.34,10.74,0.1,0.029,0.02
25,6.76,6.78,2.62,2.58,5.0,2.76,12.03,0.07,0.027,0.02
26,6.82,6.84,2.65,2.58,4.96,2.9,11.57,0.09,0.03,0.03
27,6.81,6.78,2.26,2.18,5.25,2.9,10.86,0.09,0.045,0.03
28,6.97,6.99,2.36,2.28,4.82,3.11,10.79,0.1,0.031,0.02
29,6.8,6.83,2.23,2.11,4.64,2.6,11.2,0.13,0.037,0.01
30,7.14,7.19,1.99,1.85,4.7,2.64,11.71,0.14,0.034,0.01
31,6.88,6.91,2.39,2.27,4.66,2.39,11.5,0.15,0.034,0.01
32,6.97,7.01,1.92,1.87,4.87,2.45,12.29,0.12,0.033,0.03
33,6.56,6.61,2.13,2.03,5.09,2.49,12.3,0.14,0.029,0.02
34,6.66,6.64,2.1,1.92,5.14,2.46,11.99,0.13,0.036,0.01
35,6.57,6.6,2.04,1.93,5.02,2.27,12.21,0.13,0.033,0.01
36,6.68,6.7,2.26,2.18,5.04,2.65,12.18,0.12,0.038,0.03
1,6.88,6.93,2.17,2.19,5.57,4.06,12.58,0.1,0.057,0.03
2,6.85,6.92,2.11,2.07,5.84,3.85,13.98,0.12,0.077,0.03
1,6.83,6.84,1.99,1.95,6.3,3.64,14.48,0.07,0.091,0.05
1,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
2,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
3,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
1,7.27,7.31,2.68,2.69,6.07,0.84,13.28,0.14,-0.002,0.08
2,6.79,6.82,2.61,2.51,6.75,2.84,16.2,0.1,0.021,0.03
3,7.24,7.25,2.56,2.46,6.14,1.37,14.89,0.15,0.015,0.02
4,7.33,7.35,2.76,2.7,5.96,1.48,13.45,0.15,0.014,0.03
5,7.59,7.47,2.88,2.8,5.97,1.4,12.46,0.17,-0.015,0.03
6,7.62,7.36,3.11,2.89,6.4,1.23,13.73,0.1,-0.042,-0.04
7,7.61,7.24,3.35,3.15,6.49,1.12,13.56,0.13,-0.065,-0.05
8,7.57,7.45,2.95,2.85,6.21,1.03,12.61,0.14,-0.032,-0.02
9,7.43,7.28,3.27,3.1,6.05,1.35,11.97,0.16,-0.037,0.01
1,6.94,6.92,2.77,2.71,5.95,6.16,12.78,0.17,-0.024,0.06
2,7.12,7.19,1.92,1.96,5.07,6.97,11.14,0.21,0.035,0.07
3,7.14,7.15,2.21,2.17,4.97,6.7,10.9,0.22,0.013,0.05
4,7.29,7.33,2.08,2.11,4.33,6.63,9.89,0.25,0.028,0.06
5,7.18,7.28,2.65,2.66,4.51,7.11,10.08,0.23,0.025,0.06
6,7.28,7.37,2.19,2.23,5.01,6.74,10.24,0.25,0.025,0.07
7,7.26,7.28,2.41,2.43,4.54,7.3,10.61,0.24,0.011,0.05
8,7.06,7.09,2.1,2.04,5.01,4.72,9.86,0.16,0.016,0.05
9,6.74,6.8,2.34,2.27,5.32,3.37,11.86,0.1,0.026,0.05
10,6.75,6.69,2.33,2.26,5.05,2.24,11.94,0.06,0.029,0.02
11,6.84,6.86,2.51,2.45,4.96,2.69,11.29,0.08,0.035,0.04
12,6.81,6.8,2.01,1.94,4.94,3.19,11.88,0.09,0.033,0.04
13,7.0,6.98,2.33,2.27,5.09,2.89,10.77,0.08,0.038,0.02
14,6.96,6.98,2.49,2.41,4.7,3.16,10.7,0.09,0.033,0.02
15,6.71,6.73,2.18,2.13,4.92,3.0,10.39,0.1,0.034,0.03
16,6.74,6.77,2.31,2.26,4.75,2.43,11.74,0.1,0.037,0.02
17,6.68,6.65,2.25,2.11,5.07,2.75,12.3,0.1,0.037,0.02
18,6.8,6.81,2.2,2.1,4.9,2.58,12.33,0.1,0.038,0.02
19,6.71,6.76,2.06,1.96,4.82,2.37,12.42,0.14,0.033,0.02
20,6.81,6.8,1.83,1.7,4.94,2.67,12.55,0.13,0.037,0.01
21,6.76,6.74,2.25,2.08,5.08,2.69,12.34,0.13,0.037,0.01
22,6.71,6.69,2.01,1.83,4.84,2.71,12.03,0.12,0.04,0.01
23,7.15,7.17,1.9,1.84,4.95,2.71,12.9,0.13,0.031,0.03
24,6.82,6.86,2.01,1.96,5.41,3.5,11.99,0.15,0.07,0.03
25,6.76,6.8,2.18,2.07,5.46,4.17,12.01,0.15,0.081,0.02
26,6.71,6.77,2.16,2.1,5.02,3.56,12.18,0.14,0.066,0.03
27,6.89,6.93,2.09,2.05,5.7,4.08,12.62,0.12,0.07,0.02
28,6.73,6.79,2.51,2.48,5.62,3.78,12.48,0.12,0.048,0.02
29,6.84,6.89,2.48,2.47,5.41,4.06,12.57,0.09,0.051,0.03
30,6.68,6.7,2.52,2.54,5.58,3.57,12.1,0.06,0.064,0.04
31,6.81,6.83,2.68,2.69,5.64,3.51,12.65,0.06,0.051,0.03
1,6.84,6.85,2.31,2.28,5.74,3.19,12.6,0.07,0.068,0.03
1,6.62,6.61,2.1,2.05,6.57,2.59,14.36,-0.01,0.119,0.07
2,6.69,6.67,2.37,2.32,6.91,1.76,15.75,0.04,0.008,0.04
3,6.88,6.83,2.82,2.73,6.66,1.64,16.33,0.06,0.002,0.02
4,6.88,6.83,2.82,2.73,6.66,1.64,16.33,0.06,0.002,0.02
5,6.88,6.83,2.82,2.73,6.66,1.64,16.33,0.06,0.002,0.02
6,6.88,6.83,2.82,2.73,6.66,1.64,16.33,0.06,0.002,0.02
1,6.87,6.93,2.62,2.44,6.59,1.08,15.19,0.1,0.028,0.02
2,6.91,6.84,2.57,2.46,6.4,1.66,14.29,0.11,-0.001,0.02
3,7.22,7.01,2.75,2.59,6.33,0.93,12.43,0.09,-0.033,-0.02
4,7.12,6.89,2.79,2.61,6.52,0.94,13.12,0.1,-0.04,-0.03
5,6.99,6.93,2.85,2.74,5.69,1.47,10.2,0.12,-0.007,0.01
6,6.87,6.83,2.57,2.47,5.65,0.72,9.95,0.12,-0.023,0.04
7,6.54,6.53,2.84,2.71,6.51,1.69,15.54,0.13,-0.017,0.05
8,6.76,6.77,2.84,2.77,6.25,2.95,14.89,0.14,-0.019,0.06
9,7.14,7.17,2.39,2.33,5.77,6.41,12.29,0.17,-0.018,0.05
10,7.01,7.05,2.25,2.19,5.39,6.57,12.33,0.17,-0.007,0.06
11,7.0,7.04,2.29,2.31,5.74,6.93,11.2,0.17,0.008,0.06
12,7.19,7.28,2.12,2.17,4.65,7.06,11.04,0.22,0.017,0.07
13,7.08,7.12,2.32,2.33,4.32,6.65,10.0,0.23,0.015,0.07
14,7.51,7.57,2.48,2.52,3.9,6.37,9.38,0.23,0.022,0.05
15,7.4,7.46,1.73,1.78,5.11,7.3,10.64,0.23,0.027,0.06
16,7.3,7.39,1.9,1.92,4.81,6.55,10.21,0.25,0.028,0.07
17,7.31,7.33,2.19,2.2,4.51,7.07,10.48,0.25,0.01,0.06
18,7.16,7.23,2.13,2.13,4.73,5.75,9.33,0.21,0.019,0.05
19,7.3,7.37,2.13,2.17,4.64,6.94,10.65,0.22,0.023,0.06
20,7.04,6.98,2.45,2.35,4.49,3.21,8.72,0.13,0.018,0.02
21,6.79,6.82,2.68,2.6,5.27,3.42,11.39,0.09,0.027,0.04
22,6.69,6.69,2.14,2.07,5.16,2.46,11.6,0.09,0.024,0.03
23,7.04,7.05,2.27,2.23,4.8,2.82,11.18,0.1,0.042,0.02
24,6.74,6.73,2.35,2.29,5.14,2.94,10.28,0.1,0.045,0.03
25,6.57,6.58,2.25,2.2,5.26,2.95,11.7,0.08,0.036,0.03
26,7.06,7.08,2.1,1.99,4.87,2.79,11.91,0.11,0.034,0.02
27,6.79,6.82,2.5,2.37,4.8,2.86,11.84,0.14,0.03,0.0
28,6.58,6.66,2.33,2.26,4.81,2.61,12.27,0.13,0.027,0.02
29,6.64,6.66,2.09,1.98,4.95,2.67,12.38,0.12,0.038,0.02
30,7.0,6.96,2.03,1.85,5.05,2.73,12.15,0.12,0.043,0.01
31,6.74,6.73,2.11,1.95,4.9,2.38,12.34,0.11,0.037,0.01
32,6.63,6.65,2.27,2.16,4.94,2.68,12.14,0.11,0.036,0.02
33,7.02,7.06,1.97,1.92,5.0,2.34,12.93,0.13,0.032,0.03
34,6.9,6.96,1.93,1.91,4.66,2.67,11.4,0.17,0.073,0.03
35,6.83,6.88,2.1,2.03,5.04,2.91,11.61,0.16,0.068,0.02
36,6.85,6.89,2.55,2.49,5.21,3.44,11.67,0.18,0.072,0.02
37,6.9,6.93,2.35,2.28,5.55,3.87,12.4,0.14,0.073,0.02
38,6.68,6.75,2.29,2.29,5.64,4.03,12.78,0.1,0.057,0.03
39,6.88,6.87,2.36,2.31,5.26,3.74,12.49,0.08,0.063,0.03
40,6.92,6.97,1.92,1.88,5.89,4.02,13.79,0.09,0.042,0.02
41,6.83,6.87,2.37,2.39,5.61,3.89,12.67,0.08,0.041,0.02
42,6.82,6.83,2.11,2.1,5.88,3.55,14.07,0.05,0.07,0.04
43,6.68,6.73,2.04,2.0,6.59,3.53,15.0,0.01,0.099,0.05
44,6.75,6.8,2.7,2.65,5.85,3.71,14.19,-0.03,0.084,0.06
45,6.89,6.89,2.26,2.16,6.22,3.92,14.41,-0.01,0.075,0.03
46,6.69,6.7,2.29,2.2,6.0,2.84,13.76,-0.03,0.096,0.06
47,6.7,6.73,2.51,2.41,6.06,2.75,13.72,-0.03,0.096,0.05
48,6.69,6.72,2.48,2.37,6.2,2.3,15.5,-0.02,0.092,0.05
49,6.55,6.58,2.5,2.46,7.01,1.98,15.61,0.0,0.082,0.05
50,6.52,6.45,2.72,2.65,6.81,1.61,15.46,0.08,-0.009,0.02
51,6.82,6.75,2.58,2.45,6.98,1.87,15.56,0.12,0.01,0.03
52,6.67,6.66,2.42,2.33,6.78,1.63,15.7,0.08,-0.004,0.04
53,6.91,6.84,2.5,2.35,6.82,1.67,15.79,0.07,0.009,0.03
54,6.91,6.84,2.5,2.35,6.82,1.67,15.79,0.07,0.009,0.03
55,6.91,6.84,2.5,2.35,6.82,1.67,15.79,0.07,0.009,0.03
56,6.91,6.84,2.5,2.35,6.82,1.67,15.79,0.07,0.009,0.03
1,6.87,6.93,2.62,2.44,6.59,1.08,15.19,0.1,0.028,0.02
2,6.91,6.84,2.57,2.46,6.4,1.66,14.29,0.11,-0.001,0.02
3,7.22,7.01,2.75,2.59,6.33,0.93,12.43,0.09,-0.033,-0.02
4,7.25,6.92,2.81,2.61,6.37,0.9,13.86,0.1,-0.058,-0.05
5,6.87,6.85,2.71,2.64,5.62,0.69,10.18,0.12,-0.005,0.03
6,7.04,6.99,2.7,2.62,5.75,1.88,12.3,0.13,-0.038,0.03
7,6.69,6.7,2.35,2.27,6.49,3.39,15.49,0.15,-0.022,0.06
8,6.93,6.93,2.47,2.44,6.01,3.74,14.82,0.14,-0.019,0.06
9,6.72,6.79,2.33,2.29,6.35,3.18,15.24,0.13,-0.005,0.06
10,6.81,6.86,2.14,2.13,5.89,3.29,14.67,0.13,-0.002,0.07
11,6.96,7.03,2.09,2.07,5.82,3.59,14.39,0.15,0.007,0.06
12,6.77,6.87,2.14,2.18,5.73,2.79,13.54,0.17,0.026,0.08
13,6.95,7.02,2.75,2.73,4.98,3.18,12.83,0.18,0.016,0.05
14,6.98,7.04,2.1,2.1,5.11,2.53,11.32,0.21,0.034,0.06
15,6.96,7.06,2.06,2.05,5.14,3.23,13.01,0.22,0.031,0.07
16,7.08,7.16,2.12,2.13,5.16,3.08,13.14,0.18,0.028,0.07
17,7.15,7.16,2.36,2.35,5.12,3.61,12.13,0.2,0.013,0.05
18,6.63,6.67,2.04,2.03,5.19,2.74,12.17,0.09,0.031,0.05
19,6.8,6.84,2.54,2.47,4.98,3.35,12.66,0.09,0.032,0.05
20,6.74,6.77,2.87,2.8,5.04,3.08,12.08,0.08,0.031,0.03
21,6.78,6.81,2.8,2.74,4.94,2.72,10.9,0.09,0.03,0.04
22,6.91,6.88,2.3,2.24,4.98,2.44,11.7,0.07,0.034,0.02
23,6.9,6.9,2.14,2.06,5.09,2.99,10.68,0.1,0.037,0.02
24,6.66,6.68,2.2,2.14,5.4,3.03,11.12,0.09,0.045,0.03
25,6.73,6.76,2.13,2.08,5.22,3.04,10.94,0.1,0.037,0.03
26,6.76,6.73,2.18,2.04,5.08,2.65,11.54,0.1,0.04,0.02
27,6.9,6.93,2.34,2.24,4.74,2.73,11.66,0.11,0.035,0.01
28,6.67,6.71,2.0,1.88,4.95,2.7,12.3,0.12,0.038,0.02
29,6.67,6.73,1.85,1.8,4.93,2.63,12.68,0.11,0.033,0.02
30,6.85,6.84,1.79,1.68,5.07,2.49,11.85,0.1,0.046,0.02
31,6.8,6.81,2.23,2.1,5.1,2.8,12.52,0.1,0.037,0.01
32,6.68,6.72,1.98,1.9,5.03,2.28,12.46,0.11,0.037,0.01
33,6.52,6.56,2.31,2.23,5.03,2.55,12.38,0.11,0.031,0.03
34,6.87,6.94,2.18,2.14,4.64,2.84,11.58,0.17,0.074,0.02
35,6.78,6.82,2.02,2.0,5.02,3.11,11.99,0.13,0.074,0.03
36,6.79,6.86,2.15,2.12,5.05,3.11,11.76,0.14,0.073,0.03
37,6.98,7.01,2.32,2.27,5.71,3.88,12.3,0.12,0.061,0.01
38,6.86,6.88,2.28,2.2,5.49,4.01,12.47,0.15,0.071,0.01
39,6.84,6.83,2.49,2.42,5.39,3.76,12.49,0.1,0.065,0.03
40,6.84,6.88,2.09,2.08,5.62,3.76,12.75,0.11,0.063,0.02
41,7.02,7.04,2.03,2.05,5.61,3.6,12.6,0.07,0.055,0.03
42,6.89,6.89,2.07,2.04,5.51,3.41,12.94,0.06,0.071,0.03
43,6.63,6.65,2.34,2.32,6.63,3.14,14.8,0.02,0.111,0.07
44,6.78,6.8,2.49,2.44,5.72,3.56,13.03,-0.03,0.088,0.06
45,6.75,6.77,2.41,2.34,6.1,3.8,14.37,-0.02,0.067,0.04
46,6.86,6.92,2.11,2.01,6.32,2.91,13.43,-0.02,0.093,0.05
47,6.58,6.59,2.2,2.08,6.12,2.95,14.75,-0.02,0.097,0.06
48,6.74,6.8,2.69,2.58,6.29,2.59,15.52,0.0,0.097,0.05
49,6.66,6.61,2.67,2.53,7.02,2.02,15.23,0.02,0.087,0.04
50,6.72,6.62,2.56,2.44,6.82,1.7,15.33,0.08,-0.006,0.02
51,6.77,6.73,2.5,2.42,7.06,1.68,15.62,0.11,-0.009,0.03
52,7.04,6.99,1.8,1.7,6.76,1.71,15.82,0.09,0.003,0.03
53,6.9,6.84,2.33,2.19,6.53,1.54,15.72,0.09,0.006,0.02
54,6.9,6.84,2.33,2.19,6.53,1.54,15.72,0.09,0.006,0.02
55,6.9,6.84,2.33,2.19,6.53,1.54,15.72,0.09,0.006,0.02
56,6.9,6.84,2.33,2.19,6.53,1.54,15.72,0.09,0.006,0.02
1,6.66,6.7,2.54,2.44,6.29,2.37,14.75,0.11,0.022,0.04
2,6.6,6.63,2.36,2.25,6.5,2.63,14.46,0.08,0.027,0.04
3,6.55,6.63,2.33,2.27,6.16,2.02,12.77,0.07,0.029,0.05
4,6.49,6.68,2.46,2.4,6.35,1.57,13.3,0.06,0.067,0.07
5,6.63,6.73,2.18,2.08,6.89,0.95,15.14,0.09,0.051,0.06
6,6.63,6.67,2.42,2.3,6.71,1.03,16.35,0.1,0.015,0.03
7,6.73,6.83,2.59,2.49,6.63,1.83,15.4,0.1,0.029,0.04
8,7.01,6.99,2.63,2.56,5.5,1.11,9.8,0.13,-0.02,0.05
9,6.53,6.57,2.58,2.47,6.72,2.12,16.24,0.13,-0.019,0.05
10,6.89,6.86,2.55,2.47,6.47,2.98,15.55,0.14,-0.019,0.06
11,7.06,7.06,2.47,2.41,5.77,6.41,11.88,0.16,-0.021,0.06
12,7.25,7.33,2.55,2.5,5.07,6.59,12.32,0.18,-0.005,0.06
13,7.04,7.08,2.37,2.35,5.41,7.02,11.25,0.19,0.0,0.05
14,7.13,7.15,2.39,2.34,5.54,7.05,11.31,0.19,0.005,0.06
15,7.06,7.14,2.42,2.46,4.34,6.68,11.08,0.2,0.024,0.07
16,7.5,7.57,2.0,2.01,4.59,6.74,10.18,0.22,0.016,0.06
1,7.3,7.41,2.83,2.78,5.34,3.7,14.81,0.22,0.02,0.05
2,7.35,7.3,2.88,2.75,5.39,2.03,12.7,0.28,0.01,0.02
3,7.52,7.54,2.93,2.83,5.17,2.84,12.49,0.28,0.015,0.03
4,7.04,7.08,2.77,2.72,5.52,2.76,12.54,0.27,0.014,0.03
5,7.44,7.5,2.33,2.26,5.59,4.23,13.32,0.27,0.02,0.04
6,7.57,7.61,2.29,2.21,5.32,3.24,13.13,0.24,0.025,0.03
7,6.92,6.98,2.63,2.61,5.36,2.95,12.93,0.24,0.013,0.04
8,7.03,7.06,2.85,2.8,5.16,2.34,12.59,0.24,0.025,0.04
9,6.95,6.94,2.78,2.71,5.35,2.24,12.56,0.23,0.02,0.04
10,7.6,7.62,2.82,2.76,4.93,2.37,13.0,0.22,0.025,0.02
11,7.19,7.21,2.47,2.4,5.51,2.27,12.91,0.21,0.018,0.04
12,7.05,7.06,2.42,2.33,5.31,2.21,13.0,0.19,0.021,0.03
13,7.0,7.0,2.77,2.68,5.43,2.3,13.27,0.19,0.022,0.02
14,7.33,7.32,2.4,2.27,5.49,2.24,12.8,0.2,0.026,0.02
15,7.38,7.39,2.26,2.16,5.46,2.18,13.04,0.2,0.025,0.02
1,6.75,6.87,2.55,2.51,5.96,2.99,13.5,0.11,0.1,0.04
1,6.79,6.79,2.4,2.32,6.78,5.76,13.8,0.16,-0.001,0.02
2,7.41,7.38,2.24,2.14,6.18,6.04,11.64,0.21,0.014,0.02
3,7.17,7.21,2.72,2.66,5.63,5.55,10.56,0.19,0.018,0.04
4,7.06,7.03,2.62,2.53,5.57,5.39,10.55,0.18,0.003,0.03
5,7.06,7.04,2.31,2.22,5.73,5.35,10.75,0.18,0.02,0.02
6,7.06,7.04,2.31,2.22,5.73,5.35,10.75,0.18,0.02,0.02
7,7.06,7.04,2.31,2.22,5.73,5.35,10.75,0.18,0.02,0.02
8,7.06,7.04,2.31,2.22,5.73,5.35,10.75,0.18,0.02,0.02
1,6.87,6.93,2.62,2.44,6.59,1.08,15.19,0.1,0.028,0.02
2,7.13,6.96,2.91,2.77,6.37,0.87,12.81,0.1,-0.022,-0.01
3,7.24,6.99,2.73,2.55,6.48,0.94,13.31,0.1,-0.047,-0.04
4,6.97,6.9,2.86,2.74,5.67,1.43,9.97,0.12,-0.008,0.01
5,6.86,6.83,2.67,2.57,5.45,0.69,9.75,0.12,-0.02,0.04
6,6.98,6.95,2.69,2.61,6.16,2.66,13.8,0.12,-0.021,0.04
7,6.82,6.83,2.82,2.75,6.21,2.91,15.04,0.14,-0.02,0.06
8,7.02,7.01,2.84,2.81,5.5,4.99,13.11,0.15,-0.025,0.06
9,7.08,7.09,2.41,2.37,5.8,6.45,12.0,0.16,-0.027,0.06
10,6.92,6.96,2.29,2.26,5.38,6.84,10.7,0.18,0.0,0.07
11,7.09,7.14,2.32,2.3,5.5,6.98,10.98,0.18,0.005,0.06
12,7.19,7.27,2.54,2.58,4.58,6.55,10.74,0.21,0.038,0.06
13,7.27,7.33,2.13,2.17,4.55,6.18,9.94,0.23,0.023,0.07
14,7.13,7.19,2.26,2.31,4.38,6.36,9.75,0.25,0.03,0.07
15,7.2,7.27,2.29,2.33,5.14,6.66,9.92,0.24,0.026,0.06
16,7.43,7.46,2.02,2.01,4.51,7.46,11.01,0.25,0.008,0.05
17,7.15,7.19,2.14,2.12,4.49,6.29,9.19,0.24,0.021,0.05
18,7.07,7.12,2.14,2.16,4.38,6.68,10.1,0.2,0.02,0.06
19,7.04,6.98,2.31,2.21,4.66,5.51,8.76,0.12,0.01,0.03
20,6.8,6.82,2.16,2.11,4.73,2.95,10.64,0.1,0.027,0.04
21,6.82,6.8,2.17,2.13,5.16,2.83,11.53,0.08,0.027,0.03
22,6.79,6.8,2.6,2.53,4.83,2.94,11.35,0.09,0.037,0.03
23,6.88,6.86,2.08,2.04,5.52,2.95,11.62,0.08,0.048,0.03
24,6.73,6.73,2.56,2.5,5.11,3.09,10.67,0.08,0.047,0.02
25,6.89,6.87,2.28,2.25,5.11,2.97,11.47,0.08,0.037,0.02
26,6.73,6.75,2.39,2.31,4.89,2.65,11.59,0.1,0.033,0.03
27,6.4,6.47,2.47,2.41,4.85,2.57,11.84,0.11,0.028,0.02
28,6.68,6.71,2.06,1.98,4.88,2.62,12.38,0.09,0.038,0.02
29,6.76,6.81,2.23,2.16,4.93,2.44,12.41,0.11,0.034,0.02
30,6.92,6.95,2.02,1.91,4.85,2.55,12.4,0.11,0.039,0.01
31,6.73,6.72,2.11,1.94,5.01,2.68,12.33,0.12,0.038,0.01
32,6.8,6.83,2.19,2.07,4.88,2.78,12.06,0.12,0.035,0.01
33,6.76,6.83,2.1,2.07,5.02,2.67,12.67,0.13,0.027,0.03
34,6.88,6.93,2.24,2.17,4.7,3.13,11.84,0.16,0.071,0.02
35,6.62,6.64,2.36,2.28,5.74,4.19,12.25,0.09,0.069,0.02
36,6.73,6.73,2.22,2.13,5.18,3.63,11.74,0.11,0.069,0.02
37,6.78,6.87,2.48,2.5,5.61,3.87,12.69,0.11,0.061,0.03
38,7.13,7.16,1.91,1.92,5.49,3.64,12.3,0.1,0.05,0.03
39,6.78,6.85,2.39,2.36,5.62,3.7,12.53,0.12,0.065,0.02
40,6.79,6.8,2.06,2.04,5.89,3.9,13.51,0.08,0.044,0.03
41,6.88,6.85,2.17,2.18,5.76,3.65,12.74,0.05,0.06,0.04
42,7.1,7.14,2.28,2.28,6.03,3.26,12.53,0.07,0.05,0.03
1,6.6,6.58,2.1,2.12,6.66,2.97,14.69,-0.01,0.131,0.06
1,6.78,6.81,2.29,2.29,6.11,6.13,12.8,0.07,0.077,0.05
2,6.78,6.81,2.29,2.29,6.11,6.13,12.8,0.07,0.077,0.05
3,6.78,6.81,2.29,2.29,6.11,6.13,12.8,0.07,0.077,0.05
4,6.78,6.81,2.29,2.29,6.11,6.13,12.8,0.07,0.077,0.05
1,6.91,6.84,2.57,2.46,6.4,1.66,14.29,0.11,-0.001,0.02
2,7.22,7.01,2.75,2.59,6.33,0.93,12.43,0.09,-0.033,-0.02
3,7.4,7.07,2.62,2.44,6.37,0.91,13.84,0.09,-0.062,-0.05
4,6.96,6.88,2.75,2.65,5.96,2.4,12.15,0.13,-0.023,-0.01
5,6.93,6.87,2.78,2.68,5.47,0.83,10.27,0.13,-0.024,0.04
6,6.7,6.72,2.65,2.54,6.51,2.63,16.17,0.13,-0.021,0.05
7,6.75,6.73,2.49,2.41,6.58,3.16,15.53,0.14,-0.021,0.06
8,7.1,7.09,2.61,2.56,5.55,6.4,11.81,0.16,-0.026,0.06
9,7.08,7.12,2.5,2.46,5.41,6.56,12.19,0.17,-0.01,0.06
10,7.19,7.23,2.15,2.16,5.04,6.99,11.37,0.18,-0.003,0.06
11,7.04,7.07,2.46,2.45,5.15,6.92,11.06,0.19,0.0,0.05
12,6.98,7.02,2.6,2.64,4.51,6.74,10.34,0.2,0.011,0.06
13,7.26,7.3,2.52,2.5,4.39,6.74,10.19,0.22,0.014,0.05
14,7.25,7.33,2.07,2.11,4.48,6.18,9.71,0.24,0.031,0.07
15,7.2,7.32,2.38,2.39,4.79,6.61,10.09,0.24,0.021,0.06
16,7.24,7.26,2.12,2.11,5.03,7.43,10.58,0.26,0.006,0.06
17,6.98,7.06,2.16,2.15,5.05,6.11,9.57,0.2,0.016,0.05
18,6.87,6.91,2.11,2.07,4.73,6.22,10.63,0.13,0.025,0.04
19,6.95,6.9,2.7,2.61,4.54,3.38,8.96,0.08,0.017,0.02
20,6.76,6.78,2.82,2.75,4.79,3.18,10.3,0.1,0.033,0.03
21,6.83,6.84,2.46,2.43,4.85,2.26,11.91,0.08,0.043,0.02
22,6.78,6.78,2.16,2.11,4.91,3.17,11.3,0.1,0.032,0.04
23,6.89,6.88,2.33,2.28,5.24,3.05,10.94,0.09,0.043,0.03
24,6.87,6.91,2.49,2.44,4.86,3.04,11.12,0.1,0.048,0.02
25,6.77,6.75,1.95,1.89,4.94,2.48,11.14,0.08,0.035,0.03
26,6.82,6.86,2.07,1.97,4.76,2.45,12.17,0.13,0.028,0.01
27,6.75,6.81,2.2,2.12,4.8,2.39,12.1,0.12,0.033,0.02
28,6.84,6.88,2.41,2.33,4.76,2.33,12.01,0.12,0.036,0.01
29,6.96,6.97,1.85,1.74,4.83,2.48,12.43,0.12,0.032,0.02
30,6.66,6.66,2.14,1.97,5.09,2.65,12.41,0.1,0.035,0.01
31,6.69,6.7,2.13,2.04,5.05,2.6,12.39,0.1,0.038,0.01
32,6.82,6.82,2.3,2.21,4.95,2.67,12.44,0.11,0.038,0.01
1,7.01,7.08,2.01,1.98,6.21,2.9,13.24,0.09,0.074,0.04
1,6.83,6.84,1.99,1.95,6.3,3.64,14.48,0.07,0.091,0.05
1,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
2,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
3,6.72,6.67,2.67,2.6,6.97,1.68,15.11,0.11,-0.012,0.03
1,6.87,6.93,2.62,2.44,6.59,1.08,15.19,0.1,0.028,0.02
2,6.79,6.84,2.39,2.27,5.98,1.62,12.81,0.11,0.024,0.03
3,7.14,6.94,2.61,2.45,6.44,0.96,12.8,0.1,-0.024,0.0
4,7.13,6.87,2.92,2.76,6.46,0.86,13.29,0.11,-0.045,-0.03
5,7.06,6.99,2.72,2.61,5.68,1.41,10.13,0.12,-0.007,0.01
6,6.8,6.69,3.21,3.1,5.44,0.82,9.86,0.13,-0.027,0.04
1,7.47,7.44,2.75,2.56,6.62,2.23,17.57,0.17,-0.016,0.02
2,7.06,7.11,2.78,2.61,6.23,3.73,15.79,0.2,0.01,0.04
1,6.59,6.58,2.11,2.06,4.93,2.2,11.61,0.15,0.015,0.04
2,6.91,6.94,2.34,2.28,4.78,2.96,11.26,0.1,0.031,0.03
3,6.89,6.86,2.57,2.5,5.09,2.82,11.89,0.09,0.025,0.01
4,7.0,6.98,2.36,2.31,4.82,2.85,11.33,0.09,0.045,0.02
5,6.8,6.78,2.1,2.04,5.51,2.93,11.24,0.08,0.046,0.02
6,6.88,6.86,2.33,2.19,4.8,3.05,11.26,0.1,0.044,0.02
7,6.84,6.86,1.81,1.74,4.89,2.5,11.42,0.1,0.037,0.02
8,6.89,6.93,1.92,1.79,4.8,2.67,11.73,0.13,0.038,0.02
9,6.89,6.92,1.74,1.63,4.76,2.48,12.34,0.13,0.033,0.02
10,6.69,6.73,2.19,2.05,4.99,2.62,12.09,0.15,0.037,0.02
11,7.04,7.08,2.11,2.01,4.92,2.74,12.41,0.14,0.033,0.02
12,6.84,6.85,2.19,2.05,4.89,2.51,12.23,0.13,0.033,0.02
13,6.78,6.8,2.19,2.04,4.92,2.54,12.31,0.11,0.037,0.01
