frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
192,7.83,7.82,3.69,3.7,5.79,1.61,12.33,0.05,-0.042,0.07
193,7.91,7.91,3.56,3.58,5.79,1.63,12.35,0.05,-0.043,0.06
194,7.56,7.57,3.9,3.9,5.81,1.62,12.35,0.05,-0.041,0.06
195,7.56,7.57,3.95,3.95,5.78,1.63,12.37,0.05,-0.041,0.06
196,8.2,8.19,3.36,3.38,5.79,1.65,12.3,0.05,-0.044,0.06
197,7.91,7.9,3.64,3.65,5.79,1.6,12.3,0.05,-0.042,0.07
198,7.65,7.65,3.82,3.82,5.8,1.62,12.35,0.05,-0.042,0.06
199,7.6,7.61,3.88,3.88,5.78,1.66,12.35,0.05,-0.04,0.06
200,8.02,8.01,3.54,3.56,5.8,1.63,12.33,0.05,-0.044,0.07
201,8.02,8.01,3.54,3.56,5.8,1.63,12.33,0.05,-0.044,0.07
202,7.48,7.49,4.06,4.07,5.79,1.63,12.35,0.05,-0.043,0.06
203,7.91,7.9,3.61,3.62,5.79,1.63,12.31,0.05,-0.044,0.06
204,7.41,7.41,4.15,4.15,5.81,1.62,12.35,0.05,-0.042,0.06
205,8.27,8.26,3.34,3.35,5.78,1.65,12.28,0.05,-0.044,0.07
206,7.78,7.78,3.71,3.72,5.81,1.61,12.34,0.05,-0.042,0.07
207,8.41,8.4,3.17,3.19,5.76,1.67,12.31,0.05,-0.045,0.06
208,8.1,8.09,3.48,3.5,5.79,1.63,12.31,0.05,-0.044,0.07
209,8.17,8.17,3.4,3.42,5.79,1.65,12.31,0.05,-0.043,0.06
210,7.94,7.93,3.63,3.65,5.79,1.62,12.32,0.05,-0.044,0.07
211,7.54,7.54,3.99,4.0,5.78,1.63,12.34,0.05,-0.042,0.06
212,7.46,7.46,4.03,4.03,5.78,1.65,12.34,0.05,-0.04,0.06
213,7.95,7.93,3.69,3.69,5.79,1.61,12.3,0.05,-0.043,0.07
214,8.36,8.35,3.23,3.25,5.79,1.65,12.34,0.05,-0.044,0.06
215,7.57,7.58,3.9,3.9,5.81,1.6,12.35,0.05,-0.04,0.06
