frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
202,5.59,5.53,2.42,2.42,7.38,1.33,14.67,-0.07,0.049,0.11
203,5.58,5.52,2.43,2.42,7.37,1.33,14.68,-0.07,0.05,0.11
204,5.59,5.53,2.42,2.42,7.37,1.33,14.71,-0.07,0.049,0.11
205,5.59,5.53,2.42,2.42,7.35,1.33,14.62,-0.07,0.048,0.11
206,5.59,5.53,2.41,2.4,7.37,1.32,14.64,-0.07,0.049,0.11
207,5.59,5.53,2.42,2.41,7.39,1.32,14.7,-0.07,0.049,0.11
208,5.58,5.52,2.42,2.41,7.38,1.33,14.71,-0.07,0.05,0.11
209,5.58,5.52,2.43,2.42,7.38,1.33,14.69,-0.07,0.049,0.11
210,5.58,5.52,2.43,2.42,7.37,1.33,14.64,-0.07,0.049,0.11
211,5.59,5.53,2.43,2.43,7.37,1.33,14.67,-0.07,0.049,0.11
212,5.59,5.53,2.43,2.43,7.36,1.33,14.7,-0.07,0.049,0.11
213,5.59,5.53,2.44,2.44,7.36,1.33,14.66,-0.07,0.048,0.11
214,5.59,5.54,2.42,2.41,7.36,1.33,14.7,-0.07,0.049,0.11
215,5.58,5.52,2.42,2.41,7.38,1.33,14.68,-0.07,0.05,0.11
216,5.59,5.53,2.42,2.41,7.36,1.33,14.66,-0.07,0.049,0.11
217,5.59,5.53,2.42,2.41,7.37,1.33,14.65,-0.07,0.05,0.11
218,5.59,5.53,2.4,2.39,7.37,1.32,14.69,-0.07,0.049,0.11
219,5.59,5.53,2.4,2.39,7.37,1.32,14.69,-0.07,0.049,0.11
220,5.59,5.53,2.4,2.39,7.37,1.32,14.69,-0.07,0.049,0.11
221,5.58,5.52,2.42,2.41,7.38,1.33,14.68,-0.07,0.05,0.11
222,5.6,5.53,2.4,2.4,7.38,1.33,14.68,-0.07,0.049,0.11
223,5.59,5.53,2.4,2.39,7.37,1.33,14.69,-0.07,0.049,0.11
224,5.6,5.54,2.43,2.42,7.36,1.33,14.66,-0.07,0.048,0.11
225,5.59,5.53,2.42,2.41,7.37,1.32,14.68,-0.07,0.049,0.11
226,5.59,5.53,2.42,2.41,7.36,1.33,14.64,-0.07,0.048,0.11
227,5.59,5.53,2.42,2.41,7.36,1.32,14.66,-0.07,0.049,0.11
228,5.6,5.53,2.42,2.41,7.36,1.33,14.65,-0.07,0.048,0.11
229,5.59,5.52,2.41,2.4,7.37,1.32,14.65,-0.07,0.049,0.11
230,5.58,5.52,2.42,2.41,7.38,1.32,14.7,-0.07,0.049,0.11
231,5.57,5.52,2.41,2.41,7.39,1.32,14.71,-0.07,0.05,0.11
232,5.58,5.52,2.43,2.42,7.36,1.33,14.66,-0.07,0.049,0.11
233,5.58,5.52,2.42,2.41,7.37,1.32,14.68,-0.07,0.049,0.11
234,5.58,5.52,2.42,2.41,7.37,1.33,14.64,-0.07,0.049,0.11
235,5.58,5.53,2.42,2.41,7.37,1.33,14.63,-0.07,0.049,0.11
236,5.59,5.53,2.42,2.42,7.37,1.33,14.66,-0.07,0.049,0.11
237,5.59,5.53,2.43,2.42,7.37,1.32,14.63,-0.07,0.049,0.11
238,5.59,5.53,2.42,2.41,7.37,1.32,14.63,-0.07,0.049,0.11
