frameCount,LBrowH,RBrowH,LEyeH,REyeH,nose,MouseH,MouseW,OriX,OriY,OriZ
2,6.29,6.27,2.35,2.43,6.72,1.33,15.03,-0.05,0.029,0.12
3,6.29,6.27,2.35,2.43,6.72,1.33,15.03,-0.05,0.029,0.12
4,5.99,5.97,2.85,2.85,6.52,0.88,14.27,-0.01,-0.02,0.12
5,5.64,5.58,2.59,2.6,6.54,0.97,13.46,0.03,-0.032,0.13
6,5.73,5.66,2.7,2.72,6.49,0.95,13.81,0.05,-0.034,0.13
7,5.88,5.79,2.83,2.85,6.5,1.02,13.38,0.08,-0.023,0.13
8,5.72,5.66,2.51,2.56,6.41,1.0,13.26,0.07,-0.017,0.12
9,5.73,5.62,3.11,3.13,6.46,0.98,13.92,0.07,-0.018,0.1
10,5.52,5.45,3.47,3.48,6.55,1.92,15.25,0.09,-0.013,0.1
11,5.83,5.8,3.29,3.29,6.73,1.54,14.71,0.1,-0.004,0.09
12,6.23,6.14,3.17,3.21,6.32,0.81,13.34,0.13,-0.008,0.1
13,6.12,6.03,3.3,3.28,6.35,0.73,13.44,0.18,-0.009,0.09
14,6.43,6.4,2.57,2.57,6.22,0.66,13.36,0.14,-0.001,0.09
15,6.4,6.37,2.51,2.53,6.24,0.67,13.87,0.13,-0.005,0.09
16,6.48,6.44,2.86,2.86,6.26,0.91,14.34,0.07,-0.004,0.1
17,6.54,6.5,2.84,2.85,6.3,0.75,13.42,0.04,-0.005,0.1
18,6.65,6.63,2.65,2.66,6.26,0.62,13.83,0.03,-0.011,0.1
19,6.82,6.77,2.64,2.62,6.44,0.79,14.01,0.01,-0.018,0.09
20,7.12,7.05,2.47,2.43,6.31,0.75,13.88,0.01,-0.02,0.08
21,7.28,7.28,2.47,2.47,6.25,0.82,14.08,-0.04,-0.024,0.07
22,7.29,7.29,2.49,2.49,6.32,0.83,13.98,-0.07,-0.033,0.07
23,7.37,7.38,2.35,2.38,6.25,0.79,13.89,-0.1,-0.039,0.06
24,7.03,7.02,2.54,2.54,6.36,0.76,13.43,-0.14,-0.042,0.07
25,6.97,6.95,2.63,2.63,6.65,0.76,13.22,-0.18,-0.039,0.07
26,7.16,7.12,2.74,2.74,6.41,0.78,13.58,-0.2,-0.039,0.08
27,7.16,7.15,2.76,2.79,6.19,0.79,13.53,-0.24,-0.048,0.08
28,8.91,8.89,1.92,1.97,6.29,0.62,14.24,-0.28,-0.057,0.1
29,8.94,8.93,2.0,2.07,6.41,0.66,14.21,-0.28,-0.059,0.1
30,8.56,8.49,1.91,1.93,6.13,0.57,13.99,-0.29,-0.089,0.11
31,7.65,7.6,2.0,2.06,6.35,0.65,14.21,-0.25,-0.103,0.13
32,6.85,6.79,2.32,2.33,6.55,0.81,14.04,-0.2,-0.112,0.13
33,6.56,6.5,2.83,2.84,6.41,0.79,13.59,-0.17,-0.11,0.12
34,6.41,6.34,2.88,2.88,6.34,0.82,13.7,-0.14,-0.102,0.13
35,6.16,6.11,3.08,3.07,6.53,0.85,14.24,-0.11,-0.096,0.14
36,6.11,6.08,3.0,3.01,6.55,0.91,14.12,-0.11,-0.094,0.14
37,6.11,6.08,3.0,3.01,6.55,0.91,14.12,-0.11,-0.094,0.14
38,6.11,6.08,3.0,3.01,6.55,0.91,14.12,-0.11,-0.094,0.14
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
3,5.63,5.58,2.46,2.44,6.43,0.99,13.52,0.04,-0.019,0.12
4,5.63,5.56,2.82,2.82,6.44,0.9,13.63,0.04,-0.032,0.14
5,5.72,5.66,2.9,2.9,6.45,0.97,13.85,0.05,-0.027,0.13
6,5.74,5.66,2.55,2.57,6.57,1.01,13.91,0.07,-0.027,0.12
7,5.73,5.68,2.48,2.53,6.47,1.05,13.32,0.06,-0.018,0.12
8,5.83,5.66,3.17,3.17,6.28,1.5,12.87,0.14,-0.023,0.08
1,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
2,6.24,6.21,3.21,3.2,6.37,1.11,14.29,0.15,-0.003,0.08
3,6.68,6.64,3.01,2.98,6.25,0.75,14.03,0.08,-0.002,0.09
4,6.84,6.8,2.65,2.62,6.26,0.71,13.95,0.02,-0.013,0.09
5,7.02,6.95,2.68,2.66,6.23,0.6,14.12,0.0,-0.027,0.08
6,7.38,7.34,2.22,2.22,6.2,0.78,14.05,-0.03,-0.032,0.06
7,7.23,7.22,2.51,2.52,6.3,0.86,13.71,-0.08,-0.035,0.06
8,7.02,7.0,2.54,2.55,6.2,0.74,13.45,-0.14,-0.043,0.07
9,7.1,7.08,2.26,2.27,6.29,0.76,13.16,-0.14,-0.04,0.08
10,7.04,7.01,2.88,2.88,6.39,0.75,13.53,-0.21,-0.038,0.08
11,7.13,7.08,2.88,2.9,6.41,0.66,13.56,-0.23,-0.046,0.09
12,7.45,7.42,2.63,2.66,6.17,0.76,13.78,-0.26,-0.047,0.09
13,8.93,8.89,1.94,2.0,6.28,0.61,14.38,-0.29,-0.058,0.09
14,8.82,8.77,1.95,1.98,6.21,0.63,14.06,-0.31,-0.073,0.1
15,8.56,8.47,1.95,1.99,6.19,0.55,14.24,-0.28,-0.089,0.11
16,7.69,7.62,1.97,2.01,6.14,0.64,13.77,-0.26,-0.101,0.12
17,7.69,7.62,1.97,2.01,6.14,0.64,13.77,-0.26,-0.101,0.12
18,6.9,6.85,2.38,2.39,6.59,0.79,13.96,-0.2,-0.112,0.12
19,6.53,6.47,2.7,2.73,6.49,0.84,14.04,-0.18,-0.113,0.13
20,6.1,6.03,2.99,3.0,6.59,0.89,14.08,-0.12,-0.102,0.14
21,6.1,6.03,2.99,3.0,6.59,0.89,14.08,-0.12,-0.102,0.14
22,6.1,6.03,2.99,3.0,6.59,0.89,14.08,-0.12,-0.102,0.14
1,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
2,6.9,6.87,2.56,2.52,5.68,6.97,11.81,0.24,0.011,0.11
1,7.2,7.17,3.18,3.15,6.79,1.55,15.05,0.09,-0.031,0.05
2,7.2,7.17,3.18,3.15,6.79,1.55,15.05,0.09,-0.031,0.05
3,7.38,7.26,2.95,2.85,6.72,1.56,14.43,0.11,-0.06,0.1
4,6.62,6.54,3.39,3.31,6.73,1.46,13.73,0.15,-0.057,0.12
5,6.62,6.54,3.39,3.31,6.73,1.46,13.73,0.15,-0.057,0.12
6,6.62,6.54,3.39,3.31,6.73,1.46,13.73,0.15,-0.057,0.12
7,6.62,6.54,3.39,3.31,6.73,1.46,13.73,0.15,-0.057,0.12
1,7.16,7.09,3.32,3.28,6.78,1.66,14.98,0.06,-0.033,0.06
2,7.16,7.09,3.32,3.28,6.78,1.66,14.98,0.06,-0.033,0.06
3,7.16,7.09,3.32,3.28,6.78,1.66,14.98,0.06,-0.033,0.06
4,6.44,6.38,3.57,3.48,6.78,1.39,13.68,0.11,-0.06,0.1
5,6.44,6.38,3.57,3.48,6.78,1.39,13.68,0.11,-0.06,0.1
6,6.44,6.38,3.57,3.48,6.78,1.39,13.68,0.11,-0.06,0.1
1,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
2,6.07,6.02,2.78,2.82,6.69,1.71,15.36,0.01,0.031,0.13
